card_id,name,yomi,cost,type,power,effect,lore,set,tag
417,紫毒蜂の女帝,紫毒蜂の女帝 / しどくほうのじょてい,8,"毒,虫",800,手札にある時、これのコスト- (自分のパワー-100の[虫]の数)。自分のターン終了時、自分の[虫]全てにカウンター1個を乗せる。(これをタップ) 自分の手札かデッキからパワー-100の[虫]3体までを出す。(カウンター-1) モンスター1体を-800。,他の個体より強力な毒を持つ大型の蜂。自ら戦闘に出向きながらも多くの蜂を使う役。,RP02-ランダムパスvol2_グループ1,#モンスターカード
418,戦闘兵器 : H,戦闘兵器 : H / せんとうへいき : H,8,機械,1800,場に出た時、相手のモンスター1体を破壊する、自分の[機械]が2体以上場にいるなら、もう1回行う、自分の[機械]が3体以上場にいるなら、もう1回行う。,【イベント配布】「その程度の勝利など、この手一つで十分。」,特別交換カード,#モンスターカード #優勝者限
419,絶望の大悪魔,絶望の大悪魔 / ぜつぼうのだいあくま,8,"闇,悪魔",1500,自分のライフが2000以下なら、自分が受けるダメージ=0。場に出た時、自分に1000ダメージ、他のモンスター全てを破壊する。,冥界の最上位に位置する大悪魔。闇の魔力を自由自在に扱い、それに抵抗出来る手段はないとされている。,STR08-冥界の番人,#モンスターカード
420,岩岳龍ヴノベルク,岩岳龍ヴノベルク / がんがくりゅうゔのべるく,8,"地,ドラゴン,山",2000,場に出た時、相手のモンスター1体を破壊する、相手のエネルギー1枚を破壊する。破壊時、相手に (自分の捨て札の[山]の枚数×300) ダメージ。,新緑が芽吹く時期の山のドラゴン。歩く度に体表の岩石が崩れ落ち、周辺環境に甚大な被害を及ぼす。,RP02-ランダムパスvol2_グループ3,#モンスターカード
421,岩の人形,岩の人形 / いわのにんぎょう,8,ゴーレム,3000,,一般的に岩の人形と呼ばれているが金属でできている。巨大で頑丈な身体で攻撃を受け止め標的を押しつぶす。,CS01-新天地_グループ4,#モンスターカード
422,回生の大天使,回生の大天使 / かいせいのてんし,8,"光,天使",1000,場に出た時、自分の捨て札から「回生の大天使」以外のモンスター1体までを出す。(6) 自分を1000回復。,【イベント配布】「本当の奇跡は、その手に眠っているのよ。」,特別交換カード,#モンスターカード #優勝者限
423,頑強な機兵,頑強な機兵 / がんきょうなきへい,8,機械,2000,相手のモンスターはこれにしか攻撃できない。これが受けるダメージ-1000。,2枚の大型レンズを持つ機械兵器。強力な足で駆除対象を執拗に追いかけ回す。,プロモーションカード,#モンスターカード
424,回生の大天使,回生の大天使 / かいせいのてんし,8,"光,天使",1000,場に出た時、自分の捨て札から「回生の大天使」以外のモンスター1体までを出す。(6) 自分を1000回復。,気まぐれで下界に降り立ち、生物を蘇生させる天使。天界の中でも地位が高い。最近はインナーカラーを入れることにハマっている。,CS01-新天地_グループ4,#モンスターカード
425,ウロボロス,ウロボロス / うろぼろす,8,ドラゴン,100,捨て札にある時、自分のターン開始時、自分の捨て札から「ウロボロス」1体までを出す。他の[ドラゴン]が場に出た時、自分のデッキにカウンター1個を乗せる。場に出た時、これを+ (自分のデッキのカウンターの数×100)。,【アカウント登録数8000突破記念】永遠の命を持つと言われている竜。他の竜の魂を吸収する事により成長と延命を行っている。,プロモーションカード,#モンスターカード #オリカ
426,自立機バイクマン,自立機バイクマン / おーとましんばいくまん,8,機械,3000,共鳴召喚:「自立機タイヤマン」×2場に出たターンでも攻撃できる。,ステアリング機構がなく直進するだけの機械であり、それをバイクと呼んでいいのかは謎である。,RP02-ランダムパスvol2_グループ8,#モンスターカード
427,雷神,雷神 / らいじん,8,"雷,神",2200,攻撃されない。自分の手札の[雷]の魔法のコスト=0。場に出た時、自分のデッキから[雷]の魔法1枚までを手札に加える。,伝承にしか記載のない詳細不明の神。雷を巧みに操り、天災を引き起こすとされている。,CS02-未開地_グループ3,#モンスターカード
428,封印されし悪魔像,封印されし悪魔像 / ふういんされしあくまぞう,8,"闇,悪魔",2000,自分の[闇]のエネルギーが場に無い時使用できず場に出せない。攻撃できない。相手の効果で選ばれない。自分のターン終了時、これを+ (自分の捨て札の数×100)。(3) これの効果を消す。,長い地下洞窟の末端にある広場に封印された悪魔。強固な鎖と魔力が年々弱まり、死者の魂を密かに吸収し続けている。,CS02-未開地_グループ3,#モンスターカード
429,回生の大天使,回生の大天使 / かいせいのてんし,8,"光,天使",1000,場に出た時、自分の捨て札から「回生の大天使」以外のモンスター1体までを出す。(6) 自分を1000回復。,「本当の奇跡は、その手に眠っているのよ。」,特別交換またはイベント配布,#モンスターカード
430,溶岩龍ジャバオロス,溶岩龍ジャバオロス / ようがくりゅうじゃばおろす,8,"火,ドラゴン,山",2000,場に出た時、他のモンスター全てに1000ダメージ。破壊時、相手に (自分の捨て札の[山]の枚数×300) ダメージ。(これをタップ) 相手か相手のモンスター1体に500ダメージ。,背部に溶岩を溜め込む器官を持つドラゴン。火山帯に生息し、通常他の火山に擬態している。休眠期間が長いため、活動している姿はあまり見ることができない。,RP02-ランダムパスvol2_グループ3,#モンスターカード
431,スーパードラゴン,スーパードラゴン / すーぱーどらごん,9,ドラゴン,9999,場に出た時、相手のモンスター全てを破壊する。,最強のドラゴン。必殺技「スーパーブラスト」で敵を消し炭にする。,オリカ-シーズン1,#モンスターカード #オリカ
432,惨然槍の邪竜,惨然槍の邪竜 / さんぜんそうのじゃりゅう,9,"闇, ドラゴン",900,場に出たターンでも攻撃できる。場に出た時、これを+（自分の捨て札の[装備]の枚数×300）。,"[アカウント登録数3000突破記念]戦死者の武器が捨てられる場所、通称""槍塚""周辺に住み、様々な武具を体に纏わせている竜。",プロモーションカード,#モンスターカード #オリカ
433,火口の大悪魔,火口の大悪魔 / かこうのだいあくま,9,"火,悪魔",3000,共鳴召喚:3コスト以上の[火]×2場に出た時、相手の手札全てを公開する、相手の手札から3枚を捨てる。(10) 相手のモンスター全てに3000ダメージ。,火口の火力が生み出した悪魔のような怪物。この世の全てを焼き尽くすエネルギーを秘めている。,RP01-ランダムパスvol1_グループ8,#モンスターカード
434,原生林の王,原生林の王 / げんせいりんのおう,9,"地,獣",3000,自分の[地]のエネルギーが場に無い時使用できず場に出せない。モンスターへの攻撃時、相手に（これのパワー-それのパワー）ダメージ。場に出た時、相手のモンスター全てに（自分のエネルギーの数×300）ダメージ。,,STR09-真なる力_グループ1,#モンスターカード
435,歪な氷像,歪な氷像 / いびつなひょうぞう,9,"水,ゴーレム",2400,相手のモンスターはプレイヤーに攻撃できない。場に出た時と破壊時、相手のランダムなモンスター1体を破壊する。,大氷原に生息する巨大なゴーレム。コアの魔力により氷を吸着させることで身体を保つ。吹雪で視界が悪い時期では、その巨大さ故に氷山と見分けがつかない。,STR02-立ちはだかる氷像,#モンスターカード
436,屍動鬼,屍動鬼 / しどうき,9,"妖怪,機械",2000,"手札にある時、これのコスト-（自分の[地,機械]の数）。相手のモンスターはこれにしか攻撃できない。場に出た時、6コスト以下のモンスター全てを破壊する。",工房内で捨てられた古い素材や魂が、妖怪の術により凶悪な機械となった姿。妖怪自身も取り込まれており、破壊衝動のままに暴れ、糸により生命を拘束する。,MCS06-糸動の弦楽,#モンスターカード
437,山脈崩し,山脈崩し / さんみゃくくずし,9,"地,神",3000,相手のモンスターは攻撃できない。,数百年に一度姿を見せると言われている大地の神。誰も目にしたことはないが、遥か昔に山を断ち現在の地形を作ったとされる記録が残っている。,CS01-新天地_グループ4,#モンスターカード
